,sexo,comunidades_y_ciudades_autónomas,rama_de_actividad_-_cnae_2009,periodo,total
6023,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2016,15.9
6024,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2015,13.9
6025,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2014,15.2
6026,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2013,16.3
6027,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2012,13.5
6028,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2011,12.6
6029,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2010,11.5
6030,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2009,12.5
6031,Hombres,Castilla - La Mancha,"Artisticas, labores domesticas",2008,11.7
6032,Hombres,Cataluña,Total,2023,1900.4
6033,Hombres,Cataluña,Total,2022,1838.6
6034,Hombres,Cataluña,Total,2021,1809.4
6035,Hombres,Cataluña,Total,2020,1761.7
6036,Hombres,Cataluña,Total,2019,1809.5
6037,Hombres,Cataluña,Total,2018,1781.9
6038,Hombres,Cataluña,Total,2017,1737
6039,Hombres,Cataluña,Total,2016,1692
6040,Hombres,Cataluña,Total,2015,1643.3
6041,Hombres,Cataluña,Total,2014,1594.3
6042,Hombres,Cataluña,Total,2013,1570.1
6043,Hombres,Cataluña,Total,2012,1614.8
6044,Hombres,Cataluña,Total,2011,1726.6
6045,Hombres,Cataluña,Total,2010,1767.2
6046,Hombres,Cataluña,Total,2009,1804.9
6047,Hombres,Cataluña,Total,2008,2013.2
6048,Hombres,Cataluña,Agricultura,2023,38.3
6049,Hombres,Cataluña,Agricultura,2022,44.5
6050,Hombres,Cataluña,Agricultura,2021,45.1
6051,Hombres,Cataluña,Agricultura,2020,39.5
6052,Hombres,Cataluña,Agricultura,2019,42.1
6053,Hombres,Cataluña,Agricultura,2018,46.8
6054,Hombres,Cataluña,Agricultura,2017,45.1
6055,Hombres,Cataluña,Agricultura,2016,40.6
6056,Hombres,Cataluña,Agricultura,2015,40.8
6057,Hombres,Cataluña,Agricultura,2014,39.1
6058,Hombres,Cataluña,Agricultura,2013,43.5
6059,Hombres,Cataluña,Agricultura,2012,41.4
6060,Hombres,Cataluña,Agricultura,2011,43.5
6061,Hombres,Cataluña,Agricultura,2010,53.1
6062,Hombres,Cataluña,Agricultura,2009,46.2
6063,Hombres,Cataluña,Agricultura,2008,47.7
6064,Hombres,Cataluña,Industria general,2023,414.2
6065,Hombres,Cataluña,Industria general,2022,411
6066,Hombres,Cataluña,Industria general,2021,406.4
6067,Hombres,Cataluña,Industria general,2020,396.6
6068,Hombres,Cataluña,Industria general,2019,427.6
6069,Hombres,Cataluña,Industria general,2018,446.1
6070,Hombres,Cataluña,Industria general,2017,419.6
6071,Hombres,Cataluña,Industria general,2016,417.1
6072,Hombres,Cataluña,Industria general,2015,414.9
6073,Hombres,Cataluña,Industria general,2014,394.9
6074,Hombres,Cataluña,Industria general,2013,398.2
6075,Hombres,Cataluña,Industria general,2012,410.2
6076,Hombres,Cataluña,Industria general,2011,424
6077,Hombres,Cataluña,Industria general,2010,434.6
6078,Hombres,Cataluña,Industria general,2009,438.6
6079,Hombres,Cataluña,Industria general,2008,552
6080,Hombres,Cataluña,Industrias extractivas,2023,29.4
6081,Hombres,Cataluña,Industrias extractivas,2022,29.2
6082,Hombres,Cataluña,Industrias extractivas,2021,32.3
6083,Hombres,Cataluña,Industrias extractivas,2020,33.7
6084,Hombres,Cataluña,Industrias extractivas,2019,35.6
6085,Hombres,Cataluña,Industrias extractivas,2018,42.7
6086,Hombres,Cataluña,Industrias extractivas,2017,30.4
6087,Hombres,Cataluña,Industrias extractivas,2016,27.1
6088,Hombres,Cataluña,Industrias extractivas,2015,33.8
6089,Hombres,Cataluña,Industrias extractivas,2014,32.4
6090,Hombres,Cataluña,Industrias extractivas,2013,35.7
6091,Hombres,Cataluña,Industrias extractivas,2012,31.3
6092,Hombres,Cataluña,Industrias extractivas,2011,34.9
6093,Hombres,Cataluña,Industrias extractivas,2010,32.2
6094,Hombres,Cataluña,Industrias extractivas,2009,31.6
6095,Hombres,Cataluña,Industrias extractivas,2008,37.3
6096,Hombres,Cataluña,Industria manufacturera,2023,384.9
6097,Hombres,Cataluña,Industria manufacturera,2022,381.8
6098,Hombres,Cataluña,Industria manufacturera,2021,374.1
6099,Hombres,Cataluña,Industria manufacturera,2020,362.9
6100,Hombres,Cataluña,Industria manufacturera,2019,392.1
6101,Hombres,Cataluña,Industria manufacturera,2018,403.5
6102,Hombres,Cataluña,Industria manufacturera,2017,389.2
6103,Hombres,Cataluña,Industria manufacturera,2016,390
6104,Hombres,Cataluña,Industria manufacturera,2015,381.1
6105,Hombres,Cataluña,Industria manufacturera,2014,362.5
6106,Hombres,Cataluña,Industria manufacturera,2013,362.5
6107,Hombres,Cataluña,Industria manufacturera,2012,378.9
6108,Hombres,Cataluña,Industria manufacturera,2011,389.2
6109,Hombres,Cataluña,Industria manufacturera,2010,402.4
6110,Hombres,Cataluña,Industria manufacturera,2009,407
6111,Hombres,Cataluña,Industria manufacturera,2008,514.7
6112,Hombres,Cataluña,Construcción,2023,196.1
6113,Hombres,Cataluña,Construcción,2022,199.4
6114,Hombres,Cataluña,Construcción,2021,196.8
6115,Hombres,Cataluña,Construcción,2020,179.8
6116,Hombres,Cataluña,Construcción,2019,175.4
6117,Hombres,Cataluña,Construcción,2018,184.1
6118,Hombres,Cataluña,Construcción,2017,185.6
6119,Hombres,Cataluña,Construcción,2016,166.7
6120,Hombres,Cataluña,Construcción,2015,168.4
6121,Hombres,Cataluña,Construcción,2014,166.1
6122,Hombres,Cataluña,Construcción,2013,168.5
6123,Hombres,Cataluña,Construcción,2012,179.1
6124,Hombres,Cataluña,Construcción,2011,224.4
6125,Hombres,Cataluña,Construcción,2010,258.8
6126,Hombres,Cataluña,Construcción,2009,304.6
6127,Hombres,Cataluña,Construcción,2008,374.4
6128,Hombres,Cataluña,"Comercio, logistica y hosteleria",2023,545.1
6129,Hombres,Cataluña,"Comercio, logistica y hosteleria",2022,504.7
6130,Hombres,Cataluña,"Comercio, logistica y hosteleria",2021,496.8
6131,Hombres,Cataluña,"Comercio, logistica y hosteleria",2020,507
6132,Hombres,Cataluña,"Comercio, logistica y hosteleria",2019,544.6
6133,Hombres,Cataluña,"Comercio, logistica y hosteleria",2018,519.1
6134,Hombres,Cataluña,"Comercio, logistica y hosteleria",2017,504.5
6135,Hombres,Cataluña,"Comercio, logistica y hosteleria",2016,494.6
6136,Hombres,Cataluña,"Comercio, logistica y hosteleria",2015,465.3
6137,Hombres,Cataluña,"Comercio, logistica y hosteleria",2014,451.1
6138,Hombres,Cataluña,"Comercio, logistica y hosteleria",2013,442.6
6139,Hombres,Cataluña,"Comercio, logistica y hosteleria",2012,477.6
6140,Hombres,Cataluña,"Comercio, logistica y hosteleria",2011,485.2
6141,Hombres,Cataluña,"Comercio, logistica y hosteleria",2010,471
6142,Hombres,Cataluña,"Comercio, logistica y hosteleria",2009,477.6
6143,Hombres,Cataluña,"Comercio, logistica y hosteleria",2008,505.3
6144,Hombres,Cataluña,Informacion y telecomunicaciones,2023,100.1
6145,Hombres,Cataluña,Informacion y telecomunicaciones,2022,91.9
6146,Hombres,Cataluña,Informacion y telecomunicaciones,2021,97.6
6147,Hombres,Cataluña,Informacion y telecomunicaciones,2020,86.9
6148,Hombres,Cataluña,Informacion y telecomunicaciones,2019,72.2
6149,Hombres,Cataluña,Informacion y telecomunicaciones,2018,82.4
6150,Hombres,Cataluña,Informacion y telecomunicaciones,2017,83
6151,Hombres,Cataluña,Informacion y telecomunicaciones,2016,68.9
6152,Hombres,Cataluña,Informacion y telecomunicaciones,2015,69.1
6153,Hombres,Cataluña,Informacion y telecomunicaciones,2014,75.6
6154,Hombres,Cataluña,Informacion y telecomunicaciones,2013,75.4
6155,Hombres,Cataluña,Informacion y telecomunicaciones,2012,71.7
6156,Hombres,Cataluña,Informacion y telecomunicaciones,2011,78.9
6157,Hombres,Cataluña,Informacion y telecomunicaciones,2010,81.5
6158,Hombres,Cataluña,Informacion y telecomunicaciones,2009,75.2
6159,Hombres,Cataluña,Informacion y telecomunicaciones,2008,71.8
6160,Hombres,Cataluña,Finanzas y seguros,2023,44
6161,Hombres,Cataluña,Finanzas y seguros,2022,41.4
6162,Hombres,Cataluña,Finanzas y seguros,2021,36.9
6163,Hombres,Cataluña,Finanzas y seguros,2020,31.7
6164,Hombres,Cataluña,Finanzas y seguros,2019,30.1
6165,Hombres,Cataluña,Finanzas y seguros,2018,28.4
6166,Hombres,Cataluña,Finanzas y seguros,2017,37.2
6167,Hombres,Cataluña,Finanzas y seguros,2016,39.2
6168,Hombres,Cataluña,Finanzas y seguros,2015,38.5
6169,Hombres,Cataluña,Finanzas y seguros,2014,43.1
6170,Hombres,Cataluña,Finanzas y seguros,2013,43.1
6171,Hombres,Cataluña,Finanzas y seguros,2012,36.8
6172,Hombres,Cataluña,Finanzas y seguros,2011,36.9
6173,Hombres,Cataluña,Finanzas y seguros,2010,48.6
6174,Hombres,Cataluña,Finanzas y seguros,2009,45.2
6175,Hombres,Cataluña,Finanzas y seguros,2008,44
6176,Hombres,Cataluña,Inmobiliarias,2023,18.6
6177,Hombres,Cataluña,Inmobiliarias,2022,16.9
6178,Hombres,Cataluña,Inmobiliarias,2021,13.6
6179,Hombres,Cataluña,Inmobiliarias,2020,12
6180,Hombres,Cataluña,Inmobiliarias,2019,18.6
6181,Hombres,Cataluña,Inmobiliarias,2018,15.5
6182,Hombres,Cataluña,Inmobiliarias,2017,9.9
6183,Hombres,Cataluña,Inmobiliarias,2016,9.9
6184,Hombres,Cataluña,Inmobiliarias,2015,7.3
6185,Hombres,Cataluña,Inmobiliarias,2014,8.9
6186,Hombres,Cataluña,Inmobiliarias,2013,6.8
6187,Hombres,Cataluña,Inmobiliarias,2012,8.3
6188,Hombres,Cataluña,Inmobiliarias,2011,11.2
6189,Hombres,Cataluña,Inmobiliarias,2010,14.5
6190,Hombres,Cataluña,Inmobiliarias,2009,11
6191,Hombres,Cataluña,Inmobiliarias,2008,14.3
6192,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2023,217.5
6193,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2022,204.7
6194,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2021,206.4
6195,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2020,199.2
6196,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2019,190.7
6197,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2018,182.2
6198,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2017,169.4
6199,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2016,171.2
6200,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2015,170.3
6201,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2014,152.2
6202,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2013,144.6
6203,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2012,149.9
6204,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2011,155
6205,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2010,153.2
6206,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2009,140.3
6207,Hombres,Cataluña,"Actividades cientificas, administrativas y axuliares",2008,156.1
6208,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2023,248.6
6209,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2022,235.6
6210,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2021,234.3
6211,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2020,233.9
6212,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2019,223.7
6213,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2018,202.1
6214,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2017,199
6215,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2016,210.1
6216,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2015,190.6
6217,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2014,188.4
6218,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2013,176.7
6219,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2012,173.8
6220,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2011,198.8
6221,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2010,195.6
6222,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2009,210.3
6223,Hombres,Cataluña,"Admin.Publica, educacion y sanitarias",2008,191.3
6224,Hombres,Cataluña,"Artisticas, labores domesticas",2023,77.9
6225,Hombres,Cataluña,"Artisticas, labores domesticas",2022,88.5
6226,Hombres,Cataluña,"Artisticas, labores domesticas",2021,75.5
6227,Hombres,Cataluña,"Artisticas, labores domesticas",2020,75.1
6228,Hombres,Cataluña,"Artisticas, labores domesticas",2019,84.4
6229,Hombres,Cataluña,"Artisticas, labores domesticas",2018,75.1
6230,Hombres,Cataluña,"Artisticas, labores domesticas",2017,83.7
6231,Hombres,Cataluña,"Artisticas, labores domesticas",2016,73.7
6232,Hombres,Cataluña,"Artisticas, labores domesticas",2015,78.1
6233,Hombres,Cataluña,"Artisticas, labores domesticas",2014,74.8
6234,Hombres,Cataluña,"Artisticas, labores domesticas",2013,70.8
6235,Hombres,Cataluña,"Artisticas, labores domesticas",2012,66
6236,Hombres,Cataluña,"Artisticas, labores domesticas",2011,68.8
6237,Hombres,Cataluña,"Artisticas, labores domesticas",2010,56.4
6238,Hombres,Cataluña,"Artisticas, labores domesticas",2009,55.9
6239,Hombres,Cataluña,"Artisticas, labores domesticas",2008,56.3
6240,Hombres,Comunitat Valenciana,Total,2023,1223.5
6241,Hombres,Comunitat Valenciana,Total,2022,1186.5
6242,Hombres,Comunitat Valenciana,Total,2021,1123.3
6243,Hombres,Comunitat Valenciana,Total,2020,1115.1
6244,Hombres,Comunitat Valenciana,Total,2019,1162.2
6245,Hombres,Comunitat Valenciana,Total,2018,1127.7
6246,Hombres,Comunitat Valenciana,Total,2017,1098.4
6247,Hombres,Comunitat Valenciana,Total,2016,1058.3
6248,Hombres,Comunitat Valenciana,Total,2015,1024.3
6249,Hombres,Comunitat Valenciana,Total,2014,992.8
6250,Hombres,Comunitat Valenciana,Total,2013,979.9
6251,Hombres,Comunitat Valenciana,Total,2012,993.2
6252,Hombres,Comunitat Valenciana,Total,2011,1045.5
6253,Hombres,Comunitat Valenciana,Total,2010,1074.9
6254,Hombres,Comunitat Valenciana,Total,2009,1125.5
6255,Hombres,Comunitat Valenciana,Total,2008,1286.3
6256,Hombres,Comunitat Valenciana,Agricultura,2023,34.8
6257,Hombres,Comunitat Valenciana,Agricultura,2022,44.1
6258,Hombres,Comunitat Valenciana,Agricultura,2021,36.9
6259,Hombres,Comunitat Valenciana,Agricultura,2020,42.6
6260,Hombres,Comunitat Valenciana,Agricultura,2019,54.5
6261,Hombres,Comunitat Valenciana,Agricultura,2018,50.2
6262,Hombres,Comunitat Valenciana,Agricultura,2017,45.2
6263,Hombres,Comunitat Valenciana,Agricultura,2016,43.5
6264,Hombres,Comunitat Valenciana,Agricultura,2015,54.8
6265,Hombres,Comunitat Valenciana,Agricultura,2014,44.2
6266,Hombres,Comunitat Valenciana,Agricultura,2013,47.9
6267,Hombres,Comunitat Valenciana,Agricultura,2012,47.4
6268,Hombres,Comunitat Valenciana,Agricultura,2011,45.6
6269,Hombres,Comunitat Valenciana,Agricultura,2010,43.7
6270,Hombres,Comunitat Valenciana,Agricultura,2009,54.1
6271,Hombres,Comunitat Valenciana,Agricultura,2008,52.5
6272,Hombres,Comunitat Valenciana,Industria general,2023,255.8
6273,Hombres,Comunitat Valenciana,Industria general,2022,259.3
6274,Hombres,Comunitat Valenciana,Industria general,2021,258.3
6275,Hombres,Comunitat Valenciana,Industria general,2020,262
6276,Hombres,Comunitat Valenciana,Industria general,2019,265.1
6277,Hombres,Comunitat Valenciana,Industria general,2018,251.6
6278,Hombres,Comunitat Valenciana,Industria general,2017,272.8
6279,Hombres,Comunitat Valenciana,Industria general,2016,235.8
6280,Hombres,Comunitat Valenciana,Industria general,2015,241.3
6281,Hombres,Comunitat Valenciana,Industria general,2014,221.9
6282,Hombres,Comunitat Valenciana,Industria general,2013,220.2
6283,Hombres,Comunitat Valenciana,Industria general,2012,230.8
6284,Hombres,Comunitat Valenciana,Industria general,2011,253
6285,Hombres,Comunitat Valenciana,Industria general,2010,234.6
6286,Hombres,Comunitat Valenciana,Industria general,2009,257.5
6287,Hombres,Comunitat Valenciana,Industria general,2008,317.3
6288,Hombres,Comunitat Valenciana,Industrias extractivas,2023,17.1
6289,Hombres,Comunitat Valenciana,Industrias extractivas,2022,21.3
6290,Hombres,Comunitat Valenciana,Industrias extractivas,2021,19.4
6291,Hombres,Comunitat Valenciana,Industrias extractivas,2020,14.9
6292,Hombres,Comunitat Valenciana,Industrias extractivas,2019,19.2
6293,Hombres,Comunitat Valenciana,Industrias extractivas,2018,18.3
6294,Hombres,Comunitat Valenciana,Industrias extractivas,2017,24.2
6295,Hombres,Comunitat Valenciana,Industrias extractivas,2016,16.5
6296,Hombres,Comunitat Valenciana,Industrias extractivas,2015,23.3
6297,Hombres,Comunitat Valenciana,Industrias extractivas,2014,15.2
6298,Hombres,Comunitat Valenciana,Industrias extractivas,2013,16.6
6299,Hombres,Comunitat Valenciana,Industrias extractivas,2012,22.5
6300,Hombres,Comunitat Valenciana,Industrias extractivas,2011,22.3
6301,Hombres,Comunitat Valenciana,Industrias extractivas,2010,19.7
6302,Hombres,Comunitat Valenciana,Industrias extractivas,2009,23.3
6303,Hombres,Comunitat Valenciana,Industrias extractivas,2008,23.3
6304,Hombres,Comunitat Valenciana,Industria manufacturera,2023,238.7
6305,Hombres,Comunitat Valenciana,Industria manufacturera,2022,237.9
6306,Hombres,Comunitat Valenciana,Industria manufacturera,2021,238.9
6307,Hombres,Comunitat Valenciana,Industria manufacturera,2020,247.1
6308,Hombres,Comunitat Valenciana,Industria manufacturera,2019,245.9
6309,Hombres,Comunitat Valenciana,Industria manufacturera,2018,233.3
6310,Hombres,Comunitat Valenciana,Industria manufacturera,2017,248.6
6311,Hombres,Comunitat Valenciana,Industria manufacturera,2016,219.3
6312,Hombres,Comunitat Valenciana,Industria manufacturera,2015,218
6313,Hombres,Comunitat Valenciana,Industria manufacturera,2014,206.6
6314,Hombres,Comunitat Valenciana,Industria manufacturera,2013,203.6
6315,Hombres,Comunitat Valenciana,Industria manufacturera,2012,208.3
6316,Hombres,Comunitat Valenciana,Industria manufacturera,2011,230.7
6317,Hombres,Comunitat Valenciana,Industria manufacturera,2010,214.9
6318,Hombres,Comunitat Valenciana,Industria manufacturera,2009,234.2
6319,Hombres,Comunitat Valenciana,Industria manufacturera,2008,294
6320,Hombres,Comunitat Valenciana,Construcción,2023,155.1
6321,Hombres,Comunitat Valenciana,Construcción,2022,132.1
6322,Hombres,Comunitat Valenciana,Construcción,2021,123.2
